装饰珠ID	物品ID	名称	孔位
203	2073	守勢‧迴避珠【４】	4
204	2074	奪氣‧攻擊珠【４】	4
205	2075	逆境‧攻擊珠【４】	4
206	2076	絕路‧攻擊珠【４】	4
207	2077	鐵壁‧攻擊珠【４】	4
208	2078	友愛‧攻擊珠【４】	4
209	2079	節食‧攻擊珠【４】	4
210	2080	投石‧攻擊珠【４】	4
211	2081	耐屬‧攻擊珠【４】	4
212	2082	飛燕‧攻擊珠【４】	4
213	2083	強走‧攻擊珠【４】	4
214	2084	早氣‧攻擊珠【４】	4
215	2085	跳躍‧攻擊珠【４】	4
216	2086	速納‧攻擊珠【４】	4
217	2087	快吃‧攻擊珠【４】	4
218	2088	研磨‧攻擊珠【４】	4
219	2089	爆師‧攻擊珠【４】	4
220	2090	茸好‧攻擊珠【４】	4
221	2091	滑走‧攻擊珠【４】	4
222	2092	守勢‧攻擊珠【４】	4
223	2093	奪氣‧達人珠【４】	4
224	2094	逆境‧達人珠【４】	4
225	2095	絕路‧達人珠【４】	4
226	2096	鐵壁‧達人珠【４】	4
227	2097	友愛‧達人珠【４】	4
228	2098	節食‧達人珠【４】	4
229	2099	投石‧達人珠【４】	4
230	2100	耐屬‧達人珠【４】	4
231	2101	飛燕‧達人珠【４】	4
232	2102	強走‧達人珠【４】	4
233	2103	早氣‧達人珠【４】	4
234	2104	跳躍‧達人珠【４】	4
235	2105	速納‧達人珠【４】	4
236	2106	快吃‧達人珠【４】	4
237	2107	研磨‧達人珠【４】	4
238	2108	爆師‧達人珠【４】	4
239	2109	茸好‧達人珠【４】	4
240	2110	滑走‧達人珠【４】	4
241	2111	守勢‧達人珠【４】	4
242	2112	奪氣‧解放珠【４】	4
243	2113	逆境‧解放珠【４】	4
244	2114	絕路‧解放珠【４】	4
245	2115	鐵壁‧解放珠【４】	4
246	2116	友愛‧解放珠【４】	4
247	2117	節食‧解放珠【４】	4
248	2118	投石‧解放珠【４】	4
249	2119	耐屬‧解放珠【４】	4
250	2120	飛燕‧解放珠【４】	4
251	2121	強走‧解放珠【４】	4
252	2122	早氣‧解放珠【４】	4
253	2123	跳躍‧解放珠【４】	4
254	2124	速納‧解放珠【４】	4
255	2125	快吃‧解放珠【４】	4
256	2126	研磨‧解放珠【４】	4
257	2127	爆師‧解放珠【４】	4
258	2128	茸好‧解放珠【４】	4
259	2129	滑走‧解放珠【４】	4
260	2130	守勢‧解放珠【４】	4
261	2131	奪氣‧匠珠【４】	4
262	2132	逆境‧匠珠【４】	4
263	2133	絕路‧匠珠【４】	4
264	2134	鐵壁‧匠珠【４】	4
265	2135	友愛‧匠珠【４】	4
266	2136	節食‧匠珠【４】	4
267	2137	投石‧匠珠【４】	4
268	2138	耐屬‧匠珠【４】	4
269	2139	飛燕‧匠珠【４】	4
270	2140	強走‧匠珠【４】	4
271	2141	早氣‧匠珠【４】	4
272	2142	跳躍‧匠珠【４】	4
273	2143	速納‧匠珠【４】	4
274	2144	快吃‧匠珠【４】	4
275	2145	研磨‧匠珠【４】	4
276	2146	爆師‧匠珠【４】	4
277	2147	茸好‧匠珠【４】	4
278	2148	滑走‧匠珠【４】	4
279	2149	守勢‧匠珠【４】	4
280	2150	耐震‧加護珠【４】	4
281	2151	縮短‧加護珠【４】	4
282	2152	昂揚‧加護珠【４】	4
283	2153	重擊‧加護珠【４】	4
284	2154	ＫＯ‧加護珠【４】	4
285	2155	底力‧加護珠【４】	4
286	2156	防風‧加護珠【４】	4
287	2157	拔刀‧加護珠【４】	4
288	2158	全開‧加護珠【４】	4
289	2159	挑戰‧加護珠【４】	4
290	2160	無傷‧加護珠【４】	4
291	2161	逆上‧加護珠【４】	4
292	2162	渾身‧加護珠【４】	4
293	2163	耐衝‧加護珠【４】	4
294	2164	轉福‧加護珠【４】	4
295	2165	防音‧加護珠【４】	4
296	2166	超心‧加護珠【４】	4
297	2167	痛擊‧加護珠【４】	4
298	2168	匠‧加護珠【４】	4
299	2169	解放‧加護珠【４】	4
300	2170	耐震‧治癒珠【４】	4
301	2171	縮短‧治癒珠【４】	4
302	2172	昂揚‧治癒珠【４】	4
303	2173	重擊‧治癒珠【４】	4
304	2174	ＫＯ‧治癒珠【４】	4
305	2175	底力‧治癒珠【４】	4
306	2176	防風‧治癒珠【４】	4
307	2177	拔刀‧治癒珠【４】	4
308	2178	全開‧治癒珠【４】	4
309	2179	挑戰‧治癒珠【４】	4
310	2180	無傷‧治癒珠【４】	4
311	2181	逆上‧治癒珠【４】	4
312	2182	渾身‧治癒珠【４】	4
313	2183	耐衝‧治癒珠【４】	4
314	2184	轉福‧治癒珠【４】	4
315	2185	防音‧治癒珠【４】	4
316	2186	超心‧治癒珠【４】	4
317	2187	痛擊‧治癒珠【４】	4
318	2188	匠‧治癒珠【４】	4
319	2189	解放‧治癒珠【４】	4
320	2190	耐震‧體力珠【４】	4
321	2191	縮短‧體力珠【４】	4
322	2192	昂揚‧體力珠【４】	4
323	2193	重擊‧體力珠【４】	4
324	2194	ＫＯ‧體力珠【４】	4
325	2195	底力‧體力珠【４】	4
326	2196	防風‧體力珠【４】	4
327	2197	拔刀‧體力珠【４】	4
328	2198	全開‧體力珠【４】	4
329	2199	挑戰‧體力珠【４】	4
330	2200	無傷‧體力珠【４】	4
331	2201	逆上‧體力珠【４】	4
332	2202	渾身‧體力珠【４】	4
333	2203	耐衝‧體力珠【４】	4
334	2204	轉福‧體力珠【４】	4
335	2205	防音‧體力珠【４】	4
336	2206	超心‧體力珠【４】	4
337	2207	痛擊‧體力珠【４】	4
338	2208	匠‧體力珠【４】	4
339	2209	解放‧體力珠【４】	4
340	2210	耐震‧整備珠【４】	4
341	2211	縮短‧整備珠【４】	4
342	2212	昂揚‧整備珠【４】	4
343	2213	重擊‧整備珠【４】	4
344	2214	ＫＯ‧整備珠【４】	4
345	2215	底力‧整備珠【４】	4
346	2216	防風‧整備珠【４】	4
347	2217	拔刀‧整備珠【４】	4
348	2218	全開‧整備珠【４】	4
349	2219	挑戰‧整備珠【４】	4
350	2220	無傷‧整備珠【４】	4
351	2221	逆上‧整備珠【４】	4
352	2222	渾身‧整備珠【４】	4
353	2223	耐衝‧整備珠【４】	4
354	2224	轉福‧整備珠【４】	4
355	2225	防音‧整備珠【４】	4
356	2226	超心‧整備珠【４】	4
357	2227	痛擊‧整備珠【４】	4
358	2228	匠‧整備珠【４】	4
359	2229	解放‧整備珠【４】	4
360	2230	耐震‧體術珠【４】	4
361	2231	縮短‧體術珠【４】	4
362	2232	昂揚‧體術珠【４】	4
363	2233	重擊‧體術珠【４】	4
364	2234	ＫＯ‧體術珠【４】	4
365	2235	底力‧體術珠【４】	4
366	2236	防風‧體術珠【４】	4
367	2237	拔刀‧體術珠【４】	4
368	2238	全開‧體術珠【４】	4
369	2239	挑戰‧體術珠【４】	4
370	2240	無傷‧體術珠【４】	4
371	2241	逆上‧體術珠【４】	4
372	2242	渾身‧體術珠【４】	4
373	2243	耐衝‧體術珠【４】	4
374	2244	轉福‧體術珠【４】	4
375	2245	防音‧體術珠【４】	4
376	2246	超心‧體術珠【４】	4
377	2247	痛擊‧體術珠【４】	4
378	2248	匠‧體術珠【４】	4
379	2249	解放‧體術珠【４】	4
380	2250	耐震‧迴避珠【４】	4
381	2251	縮短‧迴避珠【４】	4
382	2252	昂揚‧迴避珠【４】	4
383	2253	重擊‧迴避珠【４】	4
384	2254	ＫＯ‧迴避珠【４】	4
385	2255	底力‧迴避珠【４】	4
386	2256	防風‧迴避珠【４】	4
387	2257	拔刀‧迴避珠【４】	4
388	2258	全開‧迴避珠【４】	4
389	2259	挑戰‧迴避珠【４】	4
390	2260	無傷‧迴避珠【４】	4
391	2261	逆上‧迴避珠【４】	4
392	2262	渾身‧迴避珠【４】	4
393	2263	耐衝‧迴避珠【４】	4
394	2264	轉福‧迴避珠【４】	4
395	2265	防音‧迴避珠【４】	4
396	2266	超心‧迴避珠【４】	4
397	2267	痛擊‧迴避珠【４】	4
398	2268	匠‧迴避珠【４】	4
399	2269	解放‧迴避珠【４】	4
400	2272	耐寒珠【２】	2
